,trn_Gt,step,trn_ep_cnt,trn_steps_per_ep,trn_fps,val_Gt,val_ep_cnt,val_steps_per_ep,val_avg_maxQ,val_maxQ,val_fps,game,scale,net,eps,lr,trial,seed,hps,exp
13,3.111111111111111,40000,63,158.73015873015873,47.4914709224425,92.3,100,586.44,0.9304119061381865,3.751213312149048,374.9938471608583,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,1,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
14,2.8840579710144927,50000,69,144.92753623188406,51.4363974002711,58.85,100,355.77,1.0146152408240225,3.336320161819458,360.7205574753599,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,1,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
15,3.0,60000,70,142.85714285714286,41.88581643530242,113.9,100,538.8,1.2701964799771064,3.101985454559326,338.3447890177901,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,1,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
16,3.391304347826087,70000,69,144.92753623188406,43.998132675839216,123.75,100,613.88,1.431272133583334,3.6227290630340576,382.4052631144335,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,1,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
17,3.343283582089552,80000,67,149.2537313432836,48.37963087226948,127.7,100,511.58,1.6001945361291123,3.643173933029175,270.38744332250303,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,1,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
18,3.8793103448275863,90000,58,172.41379310344828,55.436431378487995,318.0,100,1231.65,1.7459593874871577,3.738812208175659,381.7506830047292,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,1,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
19,4.352941176470588,100000,51,196.07843137254903,48.36767492252184,226.25,100,986.07,1.8681861332083116,3.9778943061828613,252.50817750127177,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,1,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
20,3.111111111111111,10000,27,370.3703703703704,28.035123166621297,68.85,100,3338.61,0.08449519795084676,1.9351781606674194,259.7082509180849,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,4,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
21,4.3125,20000,16,625.0,39.18104609048522,96.4,100,932.41,0.3299642342345854,2.767179489135742,277.46770123875393,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,4,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
22,2.9047619047619047,30000,63,158.73015873015873,40.99030989235983,198.8,100,794.67,0.7091570030028495,2.869816780090332,254.36030775360123,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,4,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
